2014 01  0.157,276.80, 85.74,  2.12, 43.93
2014 02  0.141,276.03, 80.59,  2.97, 41.78
2014 03  0.122,274.97, 71.79,  5.74, 38.77
2014 04  0.104,274.17, 61.81,  9.77, 35.79
2014 05  0.098,274.25, 57.10, 11.61, 34.35
2014 06  0.104,275.26, 57.59, 13.18, 35.38
2014 07  0.122,277.36, 63.28, 12.87, 38.08
2014 08  0.150,280.36, 71.31,  9.79, 40.55
2014 09  0.181,283.23, 78.26,  7.10, 42.68
2014 10  0.210,285.74, 82.66,  6.22, 44.44
2014 11  0.236,287.90, 85.63,  4.23, 44.93
2014 12  0.260,289.91, 87.55,  3.52, 45.54
2014 13  0.279,291.66, 88.00,  5.03, 46.52
2014 14  0.296,293.26, 87.46,  7.28, 47.37
2014 15  0.310,294.55, 85.87, 10.65, 48.26
2014 16  0.323,295.74, 82.98, 14.53, 48.75
2014 17  0.333,296.88, 79.08, 20.89, 49.99
2014 18  0.340,297.95, 74.44, 26.59, 50.51
2014 19  0.343,298.86, 68.54, 35.18, 51.86
2014 20  0.342,299.55, 62.04, 42.50, 52.27
2014 21  0.339,300.23, 58.06, 45.79, 51.93
2014 22  0.333,300.81, 54.85, 47.57, 51.21
2014 23  0.330,301.37, 55.96, 46.93, 51.45
2014 24  0.327,301.86, 57.68, 47.40, 52.54
2014 25  0.320,302.55, 57.25, 47.94, 52.60
2014 26  0.311,303.47, 54.67, 45.16, 49.91
2014 27  0.301,304.36, 51.53, 41.53, 46.53
2014 28  0.288,305.08, 48.09, 36.99, 42.54
2014 29  0.274,305.89, 44.44, 30.89, 37.66
2014 30  0.260,306.66, 42.04, 23.88, 32.96
2014 31  0.248,306.96, 40.72, 20.41, 30.57
2014 32  0.239,306.91, 40.86, 17.89, 29.37
2014 33  0.230,306.38, 39.94, 18.22, 29.08
2014 34  0.219,305.50, 37.70, 19.52, 28.61
2014 35  0.210,304.31, 36.24, 19.23, 27.73
2014 36  0.203,302.78, 36.56, 16.18, 26.37
2014 37  0.196,301.08, 37.36, 13.97, 25.66
2014 38  0.189,299.23, 38.77, 13.76, 26.27
2014 39  0.185,296.98, 42.55, 16.48, 29.51
2014 40  0.185,294.43, 47.85, 20.21, 34.03
2014 41  0.184,291.57, 51.64, 23.59, 37.61
2014 42  0.178,288.67, 52.69, 25.51, 39.10
2014 43  0.172,286.40, 53.77, 24.42, 39.09
2014 44  0.164,284.06, 53.56, 19.97, 36.76
2014 45  0.154,281.93, 52.96, 18.97, 35.97
2014 46  0.138,279.40, 49.05, 23.22, 36.14
2014 47  0.117,276.04, 43.08, 31.54, 37.31
2014 48  0.097,272.74, 36.62, 37.61, 37.12
2014 49  0.082,269.64, 32.21, 42.28, 37.24
2014 50  0.072,267.73, 30.12, 42.42, 36.27
2014 51  0.065,266.20, 28.68, 42.25, 35.46
2014 52  0.061,264.43, 27.42, 44.78, 36.10
2015 01  0.062,263.37, 30.39, 47.28, 38.84
2015 02  0.062,263.33, 32.65, 46.04, 39.34
2015 03  0.068,264.76, 37.57, 40.90, 39.23
2015 04  0.083,267.70, 47.67, 32.57, 40.12
2015 05  0.105,271.17, 61.10, 22.88, 41.99
2015 06  0.126,274.26, 70.58, 17.15, 43.86
2015 07  0.141,276.81, 73.40, 15.05, 44.23
2015 08  0.159,280.15, 75.90, 10.55, 43.22
2015 09  0.176,283.19, 76.84,  7.09, 41.97
2015 10  0.187,285.22, 74.72,  7.82, 41.27
2015 11  0.200,287.12, 73.96,  6.58, 40.27
2015 12  0.211,288.21, 72.62,  9.62, 41.12
2015 13  0.225,289.07, 71.85, 16.35, 44.10
