2014 01  0.050,260.12, 52.18, 40.89, 46.54
2014 02  0.051,259.89, 55.02, 40.76, 47.89
2014 03  0.055,260.42, 58.71, 40.19, 49.45
2014 04  0.061,261.91, 63.55, 37.05, 50.30
2014 05  0.067,263.83, 66.22, 33.74, 49.98
2014 06  0.073,266.21, 65.86, 28.67, 47.26
2014 07  0.082,269.11, 62.99, 22.77, 42.88
2014 08  0.093,272.65, 62.17, 16.53, 39.35
2014 09  0.110,276.28, 65.36, 11.16, 38.26
2014 10  0.131,280.14, 69.96,  6.34, 38.15
2014 11  0.153,283.23, 73.38,  3.59, 38.48
2014 12  0.174,285.67, 75.82,  3.62, 39.72
2014 13  0.192,287.65, 77.61,  4.86, 41.23
2014 14  0.212,289.52, 78.96,  5.76, 42.36
2014 15  0.238,291.37, 78.23,  6.56, 42.40
2014 16  0.269,293.33, 78.04,  6.47, 42.25
2014 17  0.308,295.31, 79.62,  6.78, 43.20
2014 18  0.344,296.91, 79.97,  8.56, 44.26
2014 19  0.376,298.04, 78.77, 11.45, 45.11
2014 20  0.403,298.56, 76.44, 16.54, 46.49
2014 21  0.426,298.66, 76.71, 23.59, 50.15
2014 22  0.444,298.26, 77.18, 33.88, 55.53
2014 23  0.466,298.27, 82.60, 38.44, 60.52
2014 24  0.480,298.08, 86.23, 43.58, 64.91
2014 25  0.486,297.79, 87.63, 48.63, 68.13
2014 26  0.488,297.84, 87.22, 49.10, 68.16
2014 27  0.487,298.34, 86.01, 43.94, 64.98
2014 28  0.481,298.82, 84.33, 39.50, 61.92
2014 29  0.470,299.56, 81.49, 34.66, 58.07
2014 30  0.454,300.23, 77.58, 32.22, 54.90
2014 31  0.432,300.61, 72.00, 30.86, 51.43
2014 32  0.407,300.74, 66.16, 28.33, 47.25
2014 33  0.380,300.29, 60.09, 28.61, 44.35
2014 34  0.355,299.60, 55.44, 26.14, 40.79
2014 35  0.334,298.65, 53.89, 22.71, 38.30
2014 36  0.317,297.40, 54.60, 19.34, 36.97
2014 37  0.299,296.05, 55.44, 13.30, 34.37
2014 38  0.279,294.23, 54.85, 13.83, 34.34
2014 39  0.259,291.86, 54.59, 19.01, 36.80
2014 40  0.240,289.52, 55.77, 20.04, 37.91
2014 41  0.220,287.15, 57.60, 18.19, 37.89
2014 42  0.200,284.72, 59.78, 19.68, 39.73
2014 43  0.179,282.72, 61.91, 18.06, 39.99
2014 44  0.156,280.57, 61.22, 11.92, 36.57
2014 45  0.133,278.08, 57.45, 11.65, 34.55
2014 46  0.112,275.54, 53.88, 14.10, 33.99
2014 47  0.093,272.84, 50.20, 16.36, 33.28
2014 48  0.078,269.81, 46.41, 22.92, 34.67
2014 49  0.068,266.85, 43.75, 31.17, 37.46
2014 50  0.062,264.31, 44.00, 34.61, 39.30
2014 51  0.057,262.34, 45.32, 37.25, 41.28
2014 52  0.052,261.16, 47.36, 38.53, 42.95
2015 01  0.049,259.77, 50.10, 42.02, 46.06
2015 02  0.044,258.43, 46.17, 46.52, 46.35
2015 03  0.040,258.17, 40.93, 49.20, 45.07
2015 04  0.039,258.65, 39.84, 49.79, 44.81
2015 05  0.040,259.02, 38.84, 51.72, 45.28
2015 06  0.041,259.50, 36.08, 52.23, 44.15
2015 07  0.045,260.96, 32.58, 49.74, 41.16
2015 08  0.054,264.67, 34.14, 42.46, 38.30
2015 09  0.066,269.30, 38.05, 33.48, 35.77
2015 10  0.083,274.42, 42.59, 24.60, 33.59
2015 11  0.102,278.11, 47.08, 19.97, 33.53
2015 12  0.118,280.97, 49.18, 20.05, 34.62
2015 13  0.135,283.98, 51.75, 18.98, 35.36
2015 14  0.159,286.61, 55.51, 17.87, 36.69
2015 15  0.187,289.27, 56.74, 15.93, 36.33
2015 16  0.223,292.49, 59.50, 10.01, 34.76
2015 17  0.266,295.16, 63.64,  7.35, 35.49
2015 18  0.309,296.64, 67.08,  9.75, 38.42
2015 19  0.349,297.52, 68.22, 14.84, 41.53
2015 20  0.389,298.18, 70.87, 19.86, 45.37
2015 21  0.427,299.29, 77.05, 17.67, 47.36
2015 22  0.453,299.73, 81.02, 19.01, 50.02
2015 23  0.474,299.72, 86.50, 23.54, 55.02
2015 24  0.491,299.36, 90.85, 30.29, 60.57
2015 25  0.499,298.70, 93.33, 39.20, 66.26
2015 26  0.504,298.24, 93.94, 44.96, 69.45
2015 27  0.514,298.10, 95.47, 46.54, 71.01
2015 28  0.523,298.09, 97.06, 47.30, 72.18
2015 29  0.525,298.24, 97.48, 48.90, 73.19
2015 30  0.518,298.57, 97.18, 49.64, 73.41
2015 31  0.504,298.95, 96.35, 47.83, 72.09
2015 32  0.478,299.23, 93.92, 43.33, 68.63
2015 33  0.450,299.35, 90.37, 37.84, 64.11
2015 34  0.416,299.18, 84.09, 30.03, 57.06
2015 35  0.379,298.68, 75.84, 21.78, 48.81
2015 36  0.342,298.02, 67.34, 12.82, 40.08
2015 37  0.311,296.89, 61.52,  6.66, 34.09
2015 38  0.286,295.61, 58.55,  5.33, 31.94
2015 39  0.259,293.34, 54.80,  7.59, 31.20
2015 40  0.232,290.00, 51.95, 16.15, 34.05
2015 41  0.207,286.87, 50.99, 21.69, 36.34
2015 42  0.181,284.31, 49.85, 24.24, 37.04
2015 43  0.154,280.73, 48.58, 35.43, 42.01
2015 44  0.126,276.56, 43.99, 41.40, 42.69
2015 45  0.099,272.36, 35.49, 47.36, 41.43
2015 46  0.081,268.14, 32.02, 54.48, 43.25
2015 47  0.067,263.39, 29.67, 63.77, 46.72
2015 48  0.057,259.24, 27.82, 72.13, 49.97
2015 49  0.049,256.85, 25.36, 74.74, 50.05
2015 50  0.046,255.41, 27.08, 72.93, 50.01
2015 51  0.046,253.70, 32.71, 73.95, 53.33
2015 52  0.043,251.96, 37.07, 76.41, 56.74
2016 01  0.043,250.20, 43.33, 80.32, 61.82
2016 02  0.042,250.02, 44.05, 79.70, 61.88
2016 03  0.041,250.27, 43.11, 79.21, 61.16
2016 04  0.041,251.50, 42.77, 76.33, 59.55
2016 05  0.042,254.44, 41.31, 68.39, 54.85
2016 06  0.043,259.06, 38.26, 53.28, 45.77
2016 07  0.050,264.12, 37.23, 38.42, 37.83
2016 08  0.058,268.12, 37.43, 30.43, 33.93
2016 09  0.067,271.29, 38.36, 26.37, 32.36
2016 10  0.075,274.16, 38.13, 24.87, 31.50
2016 11  0.086,276.19, 38.39, 26.22, 32.31
2016 12  0.101,278.68, 40.85, 28.60, 34.73
2016 13  0.121,281.90, 45.25, 28.11, 36.68
2016 14  0.147,285.10, 50.20, 25.24, 37.72
2016 15  0.176,287.63, 52.28, 24.94, 38.61
2016 16  0.210,289.98, 54.18, 24.65, 39.41
2016 17  0.243,291.59, 54.80, 30.91, 42.86
2016 18  0.274,292.04, 53.57, 47.40, 50.49
2016 19  0.302,292.48, 49.67, 62.59, 56.13
2016 20  0.331,293.31, 46.51, 70.42, 58.47
2016 21  0.361,294.15, 47.09, 72.81, 59.95
2016 22  0.391,294.72, 49.83, 72.13, 60.98
2016 23  0.421,295.39, 56.66, 69.10, 62.88
2016 24  0.450,296.15, 67.81, 64.28, 66.05
2016 25  0.475,296.78, 81.96, 59.60, 70.78
2016 26  0.490,297.12, 88.68, 56.94, 72.81
2016 27  0.500,297.60, 92.07, 51.88, 71.97
2016 28  0.504,298.18, 93.41, 46.34, 69.87
2016 29  0.503,298.49, 93.53, 46.16, 69.85
2016 30  0.497,298.62, 93.09, 49.14, 71.12
2016 31  0.485,298.61, 91.89, 51.35, 71.62
2016 32  0.468,298.44, 90.89, 51.56, 71.22
2016 33  0.448,298.24, 89.64, 49.39, 69.51
2016 34  0.423,297.39, 86.45, 49.36, 67.91
2016 35  0.396,296.67, 83.52, 44.21, 63.86
2016 36  0.370,296.41, 80.68, 29.39, 55.04
2016 37  0.339,295.08, 75.70, 22.83, 49.27
2016 38  0.305,293.32, 68.39, 23.41, 45.90
2016 39  0.264,290.30, 58.02, 37.93, 47.98
2016 40  0.226,287.18, 49.00, 48.59, 48.79
2016 41  0.194,284.30, 43.39, 52.88, 48.13
2016 42  0.161,280.70, 38.20, 63.57, 50.88
2016 43  0.134,277.77, 35.27, 62.04, 48.65
2016 44  0.113,275.52, 34.33, 50.55, 42.44
2016 45  0.094,272.43, 30.81, 49.16, 39.98
2016 46  0.079,268.61, 29.09, 54.57, 41.83
2016 47  0.064,264.10, 26.06, 63.49, 44.77
2016 48  0.057,261.42, 26.97, 66.22, 46.60
2016 49  0.055,260.28, 30.90, 63.15, 47.02
2016 50  0.050,258.45, 31.62, 61.94, 46.78
2016 51  0.047,256.39, 34.24, 63.99, 49.12
2016 52  0.044,254.45, 37.80, 67.71, 52.75
2017 01  0.042,253.44, 42.12, 68.76, 55.44
2017 02  0.041,253.73, 42.57, 66.14, 54.35
2017 03  0.039,254.09, 40.83, 65.81, 53.32
2017 04  0.037,254.95, 37.95, 64.16, 51.05
2017 05  0.037,256.60, 35.34, 60.58, 47.96
2017 06  0.039,258.55, 34.01, 55.20, 44.61
2017 07  0.044,260.72, 32.09, 49.94, 41.02
2017 08  0.051,264.13, 32.62, 43.47, 38.05
2017 09  0.061,268.71, 34.71, 34.54, 34.63
2017 10  0.074,273.65, 37.08, 26.36, 31.72
2017 11  0.091,278.27, 40.98, 18.67, 29.83
2017 12  0.109,281.67, 44.94, 16.60, 30.77
2017 13  0.126,284.60, 47.71, 15.77, 31.74
2017 14  0.151,286.97, 52.01, 15.69, 33.85
2017 15  0.180,289.61, 53.78, 13.73, 33.76
2017 16  0.212,292.18, 54.94, 11.28, 33.11
2017 17  0.243,293.36, 54.74, 18.04, 36.39
2017 18  0.277,294.60, 54.86, 25.28, 40.07
2017 19  0.314,296.27, 54.22, 26.47, 40.35
2017 20  0.344,297.45, 51.37, 27.80, 39.58
2017 21  0.367,297.97, 49.02, 31.81, 40.42
2017 22  0.384,298.32, 45.39, 33.89, 39.64
2017 23  0.402,298.62, 45.28, 35.21, 40.25
2017 24  0.418,299.28, 48.06, 31.44, 39.75
2017 25  0.429,299.39, 53.61, 32.20, 42.90
2017 26  0.436,299.51, 58.54, 31.61, 45.08
2017 27  0.446,299.77, 65.77, 28.88, 47.33
2017 28  0.451,299.63, 69.99, 30.78, 50.39
2017 29  0.453,299.60, 73.75, 34.10, 53.93
2017 30  0.452,299.71, 76.65, 37.42, 57.03
2017 31  0.442,299.71, 76.48, 39.75, 58.11
2017 32  0.426,299.51, 75.17, 40.44, 57.80
