2017 31  0.451,296.63, 69.65, 30.07, 49.86
2017 32  0.449,296.69, 72.26, 26.99, 49.62
2017 33  0.440,295.82, 71.67, 31.29, 51.48
2017 34  0.423,294.47, 67.63, 36.79, 52.21
2017 35  0.410,293.75, 66.97, 31.33, 49.15
2017 36  0.390,292.55, 65.54, 31.41, 48.48
2017 37  0.366,290.26, 62.89, 44.10, 53.49
2017 38  0.335,287.75, 56.81, 59.63, 58.22
2017 39  0.292,285.00, 45.88, 73.80, 59.84
2017 40  0.240,281.75, 28.21, 85.04, 56.63
2017 41  0.194,276.96, 12.97, 95.96, 54.47
2017 42  0.153,271.96,  5.87, 98.60, 52.24
2017 43  0.118,267.62,  3.32, 98.91, 51.12
2017 44  0.092,263.63,  2.08, 98.93, 50.51
2017 45  0.076,260.49,  1.18, 98.50, 49.84
2017 46  0.064,257.43,  1.30, 97.75, 49.52
2017 47  0.055,254.96,  2.96, 97.09, 50.02
2017 48  0.055,253.94,  9.44, 95.21, 52.32
2017 49  0.056,253.08, 15.82, 92.14, 53.98
2017 50  0.055,252.51, 18.37, 88.06, 53.22
2017 51  0.058,252.69, 24.43, 81.24, 52.83
2017 52  0.062,253.55, 30.99, 73.62, 52.31
