2014 01  0.078,265.48, 70.97, 21.58, 46.27
2014 02  0.069,262.84, 60.71, 32.74, 46.72
2014 03  0.061,261.18, 52.93, 40.45, 46.69
2014 04  0.057,260.83, 47.63, 42.72, 45.17
2014 05  0.058,261.73, 45.77, 42.74, 44.26
2014 06  0.065,264.15, 46.82, 40.46, 43.64
2014 07  0.079,267.37, 52.05, 35.49, 43.77
2014 08  0.101,272.02, 62.52, 26.80, 44.66
2014 09  0.133,276.70, 75.09, 19.03, 47.06
2014 10  0.167,280.67, 85.63, 13.36, 49.49
2014 11  0.197,283.67, 90.99,  7.59, 49.29
2014 12  0.222,286.00, 93.39,  9.18, 51.28
2014 13  0.245,287.69, 93.29, 10.35, 51.82
2014 14  0.271,289.09, 92.33, 11.12, 51.73
2014 15  0.301,290.17, 91.33, 17.01, 54.17
2014 16  0.333,291.12, 89.85, 26.49, 58.17
2014 17  0.369,292.11, 89.74, 32.95, 61.35
2014 18  0.398,292.96, 88.62, 39.51, 64.07
2014 19  0.423,293.75, 87.03, 44.29, 65.66
2014 20  0.443,294.26, 85.07, 49.40, 67.24
2014 21  0.461,294.76, 83.98, 51.94, 67.96
2014 22  0.470,294.81, 80.81, 56.38, 68.59
2014 23  0.488,295.48, 84.60, 54.35, 69.48
2014 24  0.501,295.88, 88.62, 53.68, 71.15
2014 25  0.504,296.11, 89.42, 53.39, 71.40
2014 26  0.500,296.16, 87.33, 54.48, 70.90
2014 27  0.498,296.44, 87.52, 55.23, 71.38
2014 28  0.493,296.75, 87.98, 53.77, 70.87
2014 29  0.484,297.16, 86.49, 49.05, 67.77
2014 30  0.474,297.56, 84.57, 43.03, 63.80
2014 31  0.463,297.80, 82.71, 38.05, 60.38
2014 32  0.454,297.88, 82.38, 33.43, 57.90
2014 33  0.439,297.69, 79.69, 30.34, 55.01
2014 34  0.421,297.42, 76.75, 26.65, 51.70
2014 35  0.402,296.70, 75.07, 25.38, 50.23
2014 36  0.383,295.64, 74.63, 24.04, 49.33
2014 37  0.363,294.54, 74.75, 21.40, 48.07
2014 38  0.338,293.16, 70.67, 19.24, 44.96
2014 39  0.308,290.84, 63.81, 25.18, 44.49
2014 40  0.278,288.34, 57.49, 33.40, 45.44
2014 41  0.249,286.22, 53.45, 31.48, 42.46
2014 42  0.218,284.07, 50.55, 31.86, 41.21
2014 43  0.187,281.89, 47.49, 34.74, 41.11
2014 44  0.156,279.09, 43.44, 32.87, 38.15
2014 45  0.128,276.02, 38.79, 33.23, 36.01
2014 46  0.103,272.88, 34.61, 36.92, 35.76
2014 47  0.085,270.40, 34.23, 38.21, 36.22
2014 48  0.072,267.79, 36.04, 42.03, 39.04
2014 49  0.062,265.65, 36.49, 43.23, 39.86
2014 50  0.060,264.39, 43.38, 39.63, 41.51
2014 51  0.060,263.74, 50.55, 33.77, 42.16
2014 52  0.057,262.66, 49.06, 32.87, 40.96
2015 01  0.053,261.42, 44.05, 35.83, 39.94
2015 02  0.053,261.32, 43.10, 38.43, 40.76
2015 03  0.055,262.15, 46.03, 37.76, 41.89
2015 04  0.058,263.23, 47.70, 35.51, 41.60
2015 05  0.063,264.75, 49.04, 33.96, 41.50
2015 06  0.070,267.20, 50.12, 31.68, 40.90
2015 07  0.082,270.59, 53.93, 26.07, 40.00
2015 08  0.098,274.39, 60.24, 19.68, 39.96
2015 09  0.114,277.58, 64.40, 16.35, 40.38
2015 10  0.128,280.18, 66.17, 15.16, 40.66
2015 11  0.145,282.59, 68.23, 11.31, 39.77
2015 12  0.161,284.66, 69.04, 14.35, 41.70
2015 13  0.180,286.72, 67.82, 14.47, 41.15
2015 14  0.199,287.96, 63.72, 17.31, 40.51
2015 15  0.222,289.55, 61.12, 21.54, 41.33
2015 16  0.255,291.52, 61.36, 23.50, 42.43
2015 17  0.293,293.29, 63.21, 23.12, 43.16
2015 18  0.331,294.70, 65.26, 23.72, 44.49
2015 19  0.370,295.92, 67.85, 24.34, 46.10
2015 20  0.408,297.14, 71.94, 23.67, 47.80
2015 21  0.438,298.47, 74.38, 19.19, 46.79
2015 22  0.456,299.24, 74.04, 17.80, 45.92
2015 23  0.469,299.78, 74.88, 17.48, 46.18
2015 24  0.474,299.71, 74.57, 20.03, 47.30
2015 25  0.475,299.71, 73.32, 20.56, 46.94
2015 26  0.470,299.83, 69.50, 21.02, 45.26
2015 27  0.462,300.00, 66.47, 22.77, 44.62
2015 28  0.452,300.46, 65.69, 19.27, 42.48
2015 29  0.442,300.78, 64.30, 14.78, 39.54
2015 30  0.429,301.17, 61.08,  9.59, 35.33
2015 31  0.414,301.65, 55.96,  4.90, 30.43
2015 32  0.390,301.72, 46.74,  3.04, 24.89
2015 33  0.362,301.57, 35.82,  1.96, 18.89
2015 34  0.335,300.91, 26.53,  2.06, 14.29
2015 35  0.310,299.54, 21.89,  3.86, 12.88
2015 36  0.292,298.05, 23.67,  5.81, 14.74
2015 37  0.277,295.85, 27.56, 10.90, 19.23
2015 38  0.265,293.69, 30.70, 14.91, 22.81
2015 39  0.253,291.50, 33.65, 18.57, 26.11
