2016 47  0.098,271.57, 45.12, 41.70, 43.41
2016 48  0.091,268.67, 45.45, 43.32, 44.38
2016 49  0.085,266.09, 46.27, 44.50, 45.39
2016 50  0.076,263.16, 46.47, 49.12, 47.80
2016 51  0.067,260.20, 46.63, 54.34, 50.48
2016 52  0.060,257.01, 47.00, 61.83, 54.41
2017 01  0.057,254.58, 51.92, 71.12, 61.52
2017 02  0.053,253.64, 49.86, 73.42, 61.64
2017 03  0.050,255.09, 47.30, 68.31, 57.81
2017 04  0.048,257.46, 44.48, 62.85, 53.66
2017 05  0.048,260.58, 42.32, 56.29, 49.30
2017 06  0.054,263.71, 42.11, 50.14, 46.13
2017 07  0.061,267.22, 41.38, 44.47, 42.92
2017 08  0.073,271.32, 43.91, 37.25, 40.58
2017 09  0.088,276.22, 47.57, 27.53, 37.55
2017 10  0.111,280.84, 53.19, 20.55, 36.87
2017 11  0.139,284.81, 60.99, 13.84, 37.41
2017 12  0.167,288.03, 67.45,  9.97, 38.71
2017 13  0.196,290.33, 72.96, 11.73, 42.35
2017 14  0.226,291.77, 77.13, 14.17, 45.65
2017 15  0.260,293.56, 81.41, 14.92, 48.17
2017 16  0.298,295.38, 85.29, 16.11, 50.70
2017 17  0.336,295.77, 88.00, 25.98, 56.99
2017 18  0.368,296.39, 89.61, 38.59, 64.10
2017 19  0.393,297.39, 90.13, 48.25, 69.19
2017 20  0.405,298.02, 88.34, 54.48, 71.41
2017 21  0.411,298.48, 86.59, 60.48, 73.53
2017 22  0.409,299.04, 83.10, 62.85, 72.98
2017 23  0.400,299.78, 78.42, 60.66, 69.54
2017 24  0.390,301.00, 74.97, 54.84, 64.91
2017 25  0.373,301.48, 67.77, 56.56, 62.16
2017 26  0.354,301.77, 59.74, 57.86, 58.80
2017 27  0.339,302.23, 53.66, 55.88, 54.77
2017 28  0.322,302.55, 49.36, 52.59, 50.98
2017 29  0.308,303.08, 46.93, 47.55, 47.24
2017 30  0.288,303.60, 42.78, 42.33, 42.56
2017 31  0.264,304.22, 37.49, 36.57, 37.03
2017 32  0.242,304.58, 32.09, 31.82, 31.96
2017 33  0.218,304.21, 24.99, 32.75, 28.87
2017 34  0.196,303.50, 18.55, 35.38, 26.96
2017 35  0.177,302.43, 13.87, 37.17, 25.52
2017 36  0.159,300.75, 10.82, 37.90, 24.36
2017 37  0.147,298.63, 10.26, 39.07, 24.67
2017 38  0.136,296.27, 10.69, 43.49, 27.09
2017 39  0.121,292.02, 10.52, 66.83, 38.68
2017 40  0.108,287.38, 10.69, 85.14, 47.92
2017 41  0.092,282.51,  9.78, 92.02, 50.90
2017 42  0.080,277.45, 10.36, 93.11, 51.74
2017 43  0.071,272.49, 12.02, 93.36, 52.69
2017 44  0.065,267.80, 14.02, 91.90, 52.96
2017 45  0.062,263.72, 17.21, 91.42, 54.31
2017 46  0.060,261.26, 19.96, 90.32, 55.14
2017 47  0.058,258.72, 22.65, 89.28, 55.97
2017 48  0.056,256.97, 24.85, 86.26, 55.56
2017 49  0.055,256.80, 27.30, 79.89, 53.59
2017 50  0.054,256.86, 31.02, 73.72, 52.37
2017 51  0.054,257.59, 36.80, 64.87, 50.84
2017 52  0.054,258.11, 41.69, 57.97, 49.83
