2014 01  0.057,259.89, 49.75, 37.10, 43.43
2014 02  0.057,259.24, 54.52, 39.43, 46.98
2014 03  0.060,259.32, 61.74, 40.32, 51.03
2014 04  0.064,260.39, 70.63, 37.85, 54.24
2014 05  0.071,262.18, 78.53, 32.79, 55.66
2014 06  0.081,264.88, 82.21, 26.61, 54.41
2014 07  0.096,268.33, 81.18, 20.42, 50.80
2014 08  0.116,272.03, 80.19, 12.94, 46.57
2014 09  0.138,275.40, 83.26,  7.11, 45.19
2014 10  0.161,278.73, 87.53,  3.70, 45.61
2014 11  0.183,281.39, 89.30,  2.11, 45.71
2014 12  0.203,283.48, 90.28,  3.77, 47.03
2014 13  0.221,285.14, 90.19,  5.85, 48.02
2014 14  0.242,286.83, 91.07,  7.30, 49.19
2014 15  0.268,288.54, 91.06,  8.67, 49.86
2014 16  0.302,290.52, 90.78,  9.12, 49.95
2014 17  0.343,292.39, 91.36, 10.97, 51.16
2014 18  0.382,293.98, 90.08, 13.91, 52.00
2014 19  0.416,295.21, 88.46, 17.40, 52.93
2014 20  0.442,295.98, 86.11, 22.02, 54.06
2014 21  0.463,296.43, 84.64, 26.34, 55.49
2014 22  0.475,296.23, 81.81, 34.38, 58.09
2014 23  0.491,296.46, 82.35, 37.29, 59.82
2014 24  0.499,296.26, 81.20, 43.88, 62.54
2014 25  0.501,296.07, 80.89, 49.63, 65.26
2014 26  0.503,296.25, 81.74, 49.95, 65.85
2014 27  0.504,296.73, 83.69, 47.42, 65.56
2014 28  0.503,297.04, 85.77, 48.01, 66.89
2014 29  0.501,297.52, 87.98, 47.75, 67.87
2014 30  0.495,297.87, 89.07, 47.37, 68.22
2014 31  0.482,297.97, 87.93, 45.51, 66.72
2014 32  0.465,297.85, 85.22, 42.80, 64.01
2014 33  0.444,297.33, 80.87, 39.63, 60.25
2014 34  0.423,296.50, 76.42, 33.16, 54.79
2014 35  0.402,295.49, 72.87, 29.37, 51.12
2014 36  0.382,294.30, 72.27, 25.40, 48.83
2014 37  0.362,293.09, 73.04, 17.80, 45.42
2014 38  0.337,291.35, 71.01, 16.96, 43.98
2014 39  0.308,289.00, 66.65, 23.43, 45.04
2014 40  0.281,286.70, 64.43, 26.21, 45.32
2014 41  0.253,284.24, 63.74, 29.35, 46.55
2014 42  0.226,281.72, 64.29, 34.98, 49.64
2014 43  0.198,279.57, 63.90, 32.57, 48.24
2014 44  0.167,277.27, 60.84, 26.64, 43.74
2014 45  0.141,274.95, 56.51, 23.24, 39.87
2014 46  0.117,272.65, 52.08, 22.07, 37.08
2014 47  0.099,270.19, 49.03, 22.12, 35.57
2014 48  0.082,267.13, 45.78, 29.73, 37.75
2014 49  0.073,264.28, 44.69, 37.23, 40.96
2014 50  0.069,262.29, 47.90, 34.99, 41.44
2014 51  0.065,260.50, 49.23, 38.51, 43.87
2014 52  0.062,259.50, 50.26, 40.40, 45.33
2015 01  0.060,258.39, 53.63, 43.99, 48.81
2015 02  0.058,257.41, 54.32, 48.71, 51.52
2015 03  0.054,257.43, 52.75, 50.29, 51.52
2015 04  0.052,257.45, 52.49, 52.69, 52.59
2015 05  0.051,257.63, 51.27, 53.91, 52.59
2015 06  0.051,258.38, 46.19, 54.65, 50.42
2015 07  0.054,260.39, 39.53, 52.84, 46.19
2015 08  0.062,264.05, 37.56, 45.80, 41.68
2015 09  0.072,268.07, 39.31, 37.91, 38.61
2015 10  0.087,272.63, 44.27, 29.12, 36.70
2015 11  0.108,276.65, 50.29, 21.22, 35.76
2015 12  0.125,279.36, 53.13, 21.92, 37.52
2015 13  0.142,282.13, 54.31, 20.59, 37.45
2015 14  0.162,284.37, 56.34, 20.68, 38.51
2015 15  0.188,286.91, 57.19, 18.68, 37.94
2015 16  0.226,290.39, 60.68, 10.76, 35.72
2015 17  0.275,292.96, 66.39,  8.53, 37.46
2015 18  0.325,294.45, 70.65, 11.55, 41.10
2015 19  0.371,295.41, 72.56, 16.56, 44.56
2015 20  0.416,296.17, 76.09, 21.06, 48.58
2015 21  0.456,297.20, 81.62, 19.70, 50.66
2015 22  0.480,297.28, 83.37, 24.32, 53.84
2015 23  0.500,297.34, 85.76, 28.51, 57.13
2015 24  0.512,297.34, 87.33, 32.41, 59.87
2015 25  0.516,296.97, 88.33, 39.99, 64.16
2015 26  0.514,296.70, 87.03, 45.44, 66.24
2015 27  0.514,296.51, 86.94, 49.58, 68.26
2015 28  0.513,296.41, 88.32, 54.04, 71.18
2015 29  0.510,296.53, 89.43, 56.94, 73.19
2015 30  0.503,296.82, 90.20, 56.86, 73.53
2015 31  0.494,297.20, 90.59, 52.48, 71.53
2015 32  0.477,297.55, 88.71, 45.67, 67.19
2015 33  0.459,297.73, 86.59, 35.47, 61.03
2015 34  0.436,297.49, 82.01, 22.24, 52.13
2015 35  0.407,296.88, 75.42, 14.52, 44.97
2015 36  0.381,296.19, 71.56,  7.81, 39.68
2015 37  0.358,295.08, 71.32,  3.81, 37.57
2015 38  0.338,293.56, 72.21,  3.12, 37.66
2015 39  0.318,291.37, 71.83,  4.51, 38.17
2015 40  0.297,288.50, 72.89,  9.44, 41.17
2015 41  0.275,285.71, 75.37, 14.14, 44.76
2015 42  0.246,283.26, 75.62, 19.71, 47.67
2015 43  0.217,279.87, 75.89, 29.99, 52.94
2015 44  0.187,276.69, 74.73, 31.11, 52.92
2015 45  0.152,274.04, 65.82, 29.31, 47.57
2015 46  0.120,270.33, 55.66, 35.74, 45.70
2015 47  0.095,266.08, 47.72, 44.41, 46.06
2015 48  0.077,262.11, 42.56, 54.33, 48.45
2015 49  0.067,259.36, 39.44, 59.42, 49.43
2015 50  0.061,257.41, 39.48, 58.12, 48.80
2015 51  0.057,255.45, 40.40, 61.74, 51.07
2015 52  0.055,254.40, 42.53, 63.51, 53.02
2016 01  0.055,253.58, 47.47, 65.28, 56.38
2016 02  0.055,253.98, 51.46, 63.82, 57.64
2016 03  0.056,254.75, 55.48, 62.11, 58.79
2016 04  0.057,255.83, 59.12, 59.72, 59.42
2016 05  0.058,258.43, 59.99, 49.71, 54.85
2016 06  0.062,262.32, 57.70, 36.86, 47.28
2016 07  0.071,266.54, 55.71, 26.83, 41.27
2016 08  0.081,269.68, 52.98, 21.92, 37.45
2016 09  0.089,271.83, 51.59, 21.54, 36.57
2016 10  0.095,273.42, 49.07, 25.71, 37.39
2016 11  0.103,274.75, 47.69, 30.46, 39.08
2016 12  0.119,277.04, 50.14, 33.75, 41.95
2016 13  0.135,279.65, 51.33, 34.27, 42.80
2016 14  0.156,282.21, 53.43, 33.66, 43.55
2016 15  0.180,284.41, 53.58, 35.24, 44.41
2016 16  0.207,286.59, 52.32, 36.94, 44.63
2016 17  0.239,288.21, 50.73, 45.00, 47.87
2016 18  0.274,288.85, 49.57, 60.01, 54.79
2016 19  0.311,289.81, 48.06, 67.79, 57.92
2016 20  0.350,291.21, 47.42, 69.11, 58.26
2016 21  0.385,292.42, 48.80, 68.32, 58.56
2016 22  0.415,293.09, 50.53, 67.44, 58.98
2016 23  0.440,293.62, 53.33, 67.54, 60.43
2016 24  0.465,294.64, 60.65, 61.64, 61.15
2016 25  0.488,295.72, 73.30, 53.47, 63.38
2016 26  0.498,296.17, 80.05, 50.85, 65.45
2016 27  0.506,296.72, 85.86, 47.58, 66.72
2016 28  0.511,297.27, 90.24, 45.80, 68.02
2016 29  0.510,297.37, 91.92, 49.08, 70.50
2016 30  0.506,297.31, 93.13, 52.43, 72.78
2016 31  0.497,296.97, 93.07, 54.58, 73.82
2016 32  0.487,296.44, 92.54, 56.23, 74.39
2016 33  0.476,295.97, 92.54, 53.52, 73.03
2016 34  0.459,294.97, 90.99, 50.69, 70.84
2016 35  0.435,293.77, 88.08, 50.11, 69.10
2016 36  0.408,292.74, 84.91, 44.43, 64.67
2016 37  0.373,290.92, 79.66, 44.38, 62.02
2016 38  0.325,288.30, 65.91, 54.72, 60.32
2016 39  0.275,284.63, 49.67, 75.91, 62.79
2016 40  0.231,281.58, 37.03, 81.58, 59.30
2016 41  0.196,279.04, 30.68, 82.50, 56.59
2016 42  0.160,275.62, 24.20, 88.22, 56.21
2016 43  0.127,272.53, 19.11, 86.27, 52.69
2016 44  0.100,269.49, 15.54, 81.79, 48.66
2016 45  0.082,266.61, 13.43, 77.16, 45.29
2016 46  0.071,263.64, 15.16, 74.66, 44.91
2016 47  0.062,260.84, 16.99, 73.96, 45.47
2016 48  0.054,259.66, 19.13, 69.06, 44.10
2016 49  0.053,259.14, 24.25, 62.94, 43.59
2016 50  0.050,257.97, 27.15, 57.04, 42.09
2016 51  0.047,256.62, 27.96, 57.75, 42.85
2016 52  0.046,254.88, 30.53, 62.58, 46.55
2017 01  0.046,254.31, 35.41, 63.79, 49.60
2017 02  0.046,254.59, 40.28, 62.88, 51.58
2017 03  0.048,255.48, 45.37, 60.33, 52.85
2017 04  0.048,257.04, 47.89, 54.90, 51.40
2017 05  0.048,258.71, 48.67, 49.10, 48.88
2017 06  0.052,260.53, 48.05, 45.59, 46.82
2017 07  0.057,262.72, 44.08, 43.52, 43.80
2017 08  0.067,266.34, 42.82, 36.19, 39.51
2017 09  0.082,271.02, 46.99, 24.79, 35.89
2017 10  0.101,275.42, 53.31, 16.36, 34.83
2017 11  0.121,279.07, 58.00,  9.94, 33.97
2017 12  0.143,281.71, 62.83, 10.22, 36.53
2017 13  0.163,283.91, 64.91, 10.84, 37.87
2017 14  0.190,285.88, 69.60, 11.46, 40.53
2017 15  0.218,287.95, 71.16, 11.56, 41.36
2017 16  0.252,290.07, 72.25, 11.71, 41.98
2017 17  0.291,291.23, 72.88, 19.81, 46.35
2017 18  0.332,292.39, 73.06, 27.86, 50.46
2017 19  0.372,293.47, 73.05, 33.65, 53.35
2017 20  0.399,294.14, 69.17, 40.44, 54.81
2017 21  0.421,294.53, 65.80, 46.71, 56.26
2017 22  0.437,294.82, 61.98, 49.64, 55.81
2017 23  0.459,295.34, 63.62, 49.59, 56.61
2017 24  0.475,295.90, 66.27, 48.04, 57.15
2017 25  0.486,295.84, 71.64, 52.49, 62.07
2017 26  0.492,295.94, 76.12, 53.51, 64.81
2017 27  0.498,296.16, 81.13, 53.17, 67.15
2017 28  0.497,296.13, 83.21, 56.77, 69.99
2017 29  0.498,296.20, 85.95, 59.95, 72.95
2017 30  0.499,296.34, 89.89, 61.16, 75.53
2017 31  0.495,296.54, 91.72, 58.47, 75.09
2017 32  0.482,296.51, 91.12, 55.51, 73.31
2017 33  0.458,295.87, 86.59, 54.70, 70.64
2017 34  0.426,294.99, 77.76, 50.73, 64.24
2017 35  0.396,294.11, 70.40, 46.03, 58.21
2017 36  0.370,292.96, 66.39, 41.56, 53.97
2017 37  0.344,291.16, 64.63, 41.32, 52.97
2017 38  0.317,289.02, 61.50, 45.57, 53.54
2017 39  0.283,286.00, 53.71, 60.40, 57.06
2017 40  0.242,282.51, 43.36, 73.49, 58.42
2017 41  0.197,279.32, 31.79, 79.67, 55.73
2017 42  0.158,275.75, 23.37, 85.83, 54.60
2017 43  0.128,271.81, 19.87, 89.02, 54.44
2017 44  0.104,267.99, 18.31, 88.48, 53.39
2017 45  0.085,264.66, 15.94, 85.69, 50.82
2017 46  0.069,262.11, 13.47, 79.99, 46.73
2017 47  0.057,260.88, 13.26, 71.80, 42.53
2017 48  0.051,261.01, 16.41, 61.03, 38.72
2017 49  0.048,261.76, 19.90, 50.52, 35.21
2017 50  0.046,262.05, 23.29, 37.97, 30.63
2017 51  0.046,261.65, 28.54, 34.68, 31.61
2017 52  0.048,259.66, 35.26, 40.94, 38.10
