2014 01  0.190,278.70, 90.79,  3.40, 47.10
2014 02  0.183,278.46, 90.41,  3.63, 47.02
2014 03  0.176,278.08, 88.21,  5.40, 46.80
2014 04  0.169,277.91, 84.27,  8.42, 46.34
2014 05  0.167,278.29, 80.79,  9.59, 45.19
2014 06  0.170,279.34, 80.37, 10.34, 45.35
2014 07  0.181,281.01, 82.72, 10.01, 46.37
2014 08  0.197,282.77, 85.19,  9.35, 47.27
2014 09  0.220,284.65, 87.75,  8.57, 48.16
2014 10  0.246,286.57, 90.48,  8.07, 49.27
2014 11  0.275,288.33, 92.62,  7.33, 49.98
2014 12  0.302,289.89, 93.92,  7.54, 50.73
2014 13  0.326,291.43, 93.87,  9.37, 51.62
2014 14  0.346,292.82, 92.88, 11.51, 52.19
2014 15  0.363,293.88, 91.15, 14.36, 52.76
2014 16  0.377,294.90, 88.19, 16.64, 52.41
2014 17  0.389,295.84, 83.90, 21.10, 52.50
2014 18  0.394,296.69, 78.42, 26.86, 52.64
2014 19  0.390,297.41, 69.74, 32.62, 51.18
2014 20  0.379,298.00, 58.27, 38.17, 48.22
2014 21  0.362,298.55, 47.24, 41.06, 44.15
2014 22  0.344,299.12, 39.01, 43.39, 41.20
2014 23  0.327,299.42, 34.54, 48.44, 41.49
2014 24  0.317,300.01, 34.46, 51.78, 43.12
2014 25  0.310,300.92, 36.32, 52.73, 44.53
2014 26  0.304,302.10, 39.14, 48.50, 43.82
2014 27  0.299,303.09, 42.47, 43.80, 43.13
2014 28  0.293,303.77, 44.93, 39.94, 42.44
2014 29  0.286,304.47, 45.94, 33.94, 39.94
2014 30  0.277,305.01, 45.19, 28.55, 36.87
2014 31  0.267,305.09, 43.35, 26.71, 35.03
2014 32  0.260,305.11, 42.68, 24.09, 33.38
2014 33  0.253,304.68, 40.41, 23.45, 31.93
2014 34  0.244,303.89, 36.84, 23.97, 30.41
2014 35  0.236,302.78, 34.30, 23.87, 29.08
2014 36  0.229,301.24, 32.99, 22.59, 27.79
2014 37  0.225,299.50, 33.30, 22.93, 28.12
2014 38  0.219,297.82, 34.23, 24.32, 29.27
2014 39  0.214,296.13, 36.86, 26.06, 31.46
2014 40  0.211,294.13, 41.46, 28.71, 35.08
2014 41  0.207,291.94, 45.55, 30.36, 37.96
2014 42  0.199,289.87, 48.60, 28.92, 38.76
2014 43  0.192,288.15, 52.38, 22.83, 37.61
2014 44  0.182,286.03, 53.57, 21.70, 37.64
2014 45  0.173,284.13, 55.45, 21.58, 38.51
2014 46  0.162,282.41, 56.25, 19.69, 37.97
2014 47  0.147,280.23, 54.77, 21.04, 37.91
2014 48  0.133,278.54, 52.25, 20.92, 36.59
2014 49  0.123,277.08, 51.56, 20.76, 36.16
2014 50  0.117,276.03, 53.32, 19.51, 36.42
2014 51  0.115,275.61, 55.67, 16.49, 36.08
2014 52  0.112,275.44, 55.52, 14.47, 35.00
2015 01  0.113,275.80, 56.50, 12.05, 34.28
2015 02  0.115,276.46, 58.77,  9.27, 34.02
2015 03  0.116,277.16, 59.66,  7.78, 33.72
2015 04  0.119,277.89, 59.47,  7.84, 33.66
2015 05  0.122,278.42, 58.45,  8.08, 33.27
2015 06  0.128,279.27, 59.78,  9.11, 34.44
2015 07  0.137,280.19, 62.29, 11.34, 36.82
2015 08  0.153,281.75, 66.13, 12.10, 39.12
2015 09  0.169,283.55, 67.95, 12.50, 40.23
2015 10  0.186,285.03, 69.42, 14.14, 41.78
2015 11  0.203,286.13, 69.71, 16.49, 43.10
2015 12  0.219,286.87, 68.58, 22.05, 45.31
2015 13  0.238,287.91, 67.49, 30.16, 48.82
2015 14  0.265,289.42, 68.31, 34.53, 51.42
2015 15  0.292,290.95, 69.24, 36.43, 52.83
2015 16  0.323,292.66, 71.02, 35.83, 53.42
2015 17  0.354,294.15, 72.45, 38.23, 55.34
2015 18  0.378,295.40, 72.77, 40.68, 56.73
2015 19  0.391,296.02, 70.49, 48.06, 59.28
2015 20  0.399,296.53, 67.99, 54.51, 61.25
2015 21  0.406,297.81, 69.28, 49.23, 59.25
2015 22  0.400,298.52, 67.85, 49.97, 58.91
2015 23  0.386,298.87, 64.95, 54.42, 59.68
2015 24  0.371,299.17, 62.11, 60.60, 61.36
2015 25  0.357,299.57, 59.78, 66.24, 63.01
2015 26  0.348,300.10, 60.68, 67.58, 64.13
2015 27  0.344,300.78, 64.17, 64.63, 64.40
2015 28  0.341,301.73, 67.81, 57.00, 62.40
2015 29  0.338,303.04, 70.69, 45.31, 58.00
2015 30  0.330,304.10, 70.63, 35.36, 53.00
2015 31  0.316,304.69, 67.45, 29.53, 48.49
2015 32  0.298,304.97, 61.40, 24.88, 43.14
2015 33  0.280,305.09, 53.57, 20.41, 36.99
2015 34  0.267,304.97, 46.85, 16.16, 31.51
2015 35  0.251,304.23, 40.74, 13.51, 27.12
2015 36  0.236,303.29, 36.01,  8.53, 22.27
2015 37  0.221,301.91, 31.97,  5.93, 18.95
2015 38  0.207,300.28, 29.21,  5.30, 17.25
2015 39  0.193,298.26, 27.76,  7.67, 17.72
2015 40  0.181,295.61, 27.69, 14.18, 20.93
2015 41  0.169,292.59, 28.27, 23.67, 25.97
2015 42  0.159,290.28, 30.52, 25.05, 27.79
2015 43  0.147,288.17, 32.43, 22.51, 27.47
2015 44  0.137,286.16, 33.65, 20.58, 27.11
2015 45  0.127,284.48, 34.70, 19.04, 26.87
2015 46  0.117,282.34, 35.42, 19.91, 27.67
2015 47  0.112,280.42, 37.49, 20.14, 28.81
2015 48  0.110,278.99, 40.35, 19.20, 29.78
2015 49  0.109,277.68, 44.18, 18.77, 31.47
2015 50  0.111,277.16, 49.75, 15.57, 32.66
2015 51  0.113,277.09, 54.72, 11.46, 33.09
2015 52  0.116,277.02, 57.73,  9.51, 33.62
2016 01  0.116,276.56, 58.45, 10.27, 34.36
2016 02  0.115,276.13, 58.68, 11.48, 35.08
2016 03  0.121,277.02, 62.00,  8.86, 35.43
2016 04  0.129,278.34, 64.58,  6.56, 35.57
2016 05  0.135,279.06, 65.39,  6.02, 35.70
2016 06  0.141,280.05, 66.08,  6.40, 36.24
2016 07  0.148,280.83, 67.42,  8.89, 38.15
