2014 01  0.181,279.22, 95.02,  3.36, 49.19
2014 02  0.188,279.75, 95.95,  2.07, 49.01
2014 03  0.196,280.12, 96.70,  2.03, 49.36
2014 04  0.205,280.78, 98.02,  1.68, 49.85
2014 05  0.212,281.66, 98.92,  1.31, 50.11
2014 06  0.218,282.64, 99.09,  0.78, 49.93
2014 07  0.227,283.93, 99.33,  0.48, 49.90
2014 08  0.237,285.29, 99.50,  0.53, 50.02
2014 09  0.250,286.38, 99.48,  0.93, 50.20
2014 10  0.267,287.30, 99.62,  1.46, 50.54
2014 11  0.285,288.24, 99.79,  2.57, 51.18
2014 12  0.304,289.06, 99.86,  5.27, 52.57
2014 13  0.323,290.07, 99.92,  7.75, 53.83
2014 14  0.342,291.16, 99.85,  8.43, 54.14
2014 15  0.362,292.09, 99.79,  9.39, 54.59
2014 16  0.383,292.96, 99.41,  9.59, 54.50
2014 17  0.405,293.74, 97.04, 12.76, 54.90
2014 18  0.421,294.42, 93.03, 19.67, 56.35
2014 19  0.429,295.02, 86.49, 22.55, 54.52
2014 20  0.431,295.55, 79.26, 26.91, 53.08
2014 21  0.431,296.19, 74.78, 28.08, 51.43
2014 22  0.432,296.96, 71.48, 27.42, 49.45
2014 23  0.431,297.49, 69.47, 27.83, 48.65
2014 24  0.431,298.20, 68.93, 26.53, 47.73
2014 25  0.431,298.82, 69.37, 25.42, 47.40
2014 26  0.431,299.61, 70.91, 22.48, 46.70
2014 27  0.429,300.16, 72.59, 20.07, 46.33
2014 28  0.426,300.65, 74.08, 17.70, 45.89
2014 29  0.421,301.22, 74.03, 14.69, 44.36
2014 30  0.413,301.53, 73.82, 12.98, 43.40
2014 31  0.404,301.36, 73.68, 13.85, 43.76
2014 32  0.399,301.13, 74.52, 14.81, 44.66
2014 33  0.394,300.72, 73.89, 15.04, 44.47
2014 34  0.386,300.06, 73.28, 14.67, 43.98
2014 35  0.378,299.17, 72.99, 14.17, 43.58
2014 36  0.368,298.01, 72.39, 13.01, 42.70
2014 37  0.360,296.58, 72.50, 13.99, 43.25
2014 38  0.351,295.06, 73.05, 16.47, 44.76
2014 39  0.342,293.58, 74.90, 17.89, 46.39
2014 40  0.333,291.83, 77.43, 20.33, 48.88
2014 41  0.320,290.03, 80.07, 21.52, 50.80
2014 42  0.305,288.59, 83.10, 20.74, 51.92
2014 43  0.286,287.42, 85.21, 16.53, 50.87
2014 44  0.263,285.62, 84.41, 16.21, 50.31
2014 45  0.241,284.20, 83.17, 15.20, 49.19
2014 46  0.220,283.06, 80.60, 13.23, 46.92
2014 47  0.201,281.79, 78.12, 12.27, 45.20
2014 48  0.184,280.89, 75.24, 10.54, 42.89
2014 49  0.168,280.02, 73.22,  9.29, 41.25
