2015 18  0.335,295.04, 68.13, 15.36, 41.74
2015 19  0.366,296.17, 67.63, 17.76, 42.70
2015 20  0.398,297.29, 68.81, 18.46, 43.64
2015 21  0.426,298.38, 71.91, 16.02, 43.96
2015 22  0.445,298.98, 74.13, 14.34, 44.24
2015 23  0.463,299.54, 78.48, 12.33, 45.41
2015 24  0.474,299.57, 80.29, 13.29, 46.79
2015 25  0.480,299.50, 80.49, 14.42, 47.45
2015 26  0.478,299.47, 78.06, 14.63, 46.34
2015 27  0.476,299.46, 76.54, 16.23, 46.39
2015 28  0.472,299.58, 76.46, 16.76, 46.61
2015 29  0.468,299.69, 77.22, 17.85, 47.54
2015 30  0.462,299.98, 77.50, 18.26, 47.88
2015 31  0.452,300.28, 75.61, 15.43, 45.52
2015 32  0.434,300.32, 69.72, 12.26, 40.99
2015 33  0.414,300.02, 63.63,  8.71, 36.17
2015 34  0.390,299.20, 56.77,  7.00, 31.89
2015 35  0.365,297.98, 52.13,  6.71, 29.42
2015 36  0.344,296.63, 51.68,  6.83, 29.25
2015 37  0.327,294.83, 54.82,  9.42, 32.12
2015 38  0.313,292.53, 57.71, 14.14, 35.93
2015 39  0.296,290.28, 58.65, 17.29, 37.97
2015 40  0.276,288.04, 58.79, 20.54, 39.67
2015 41  0.251,285.16, 57.49, 28.84, 43.16
2015 42  0.222,282.49, 54.48, 36.97, 45.73
2015 43  0.192,279.47, 50.85, 44.27, 47.56
2015 44  0.161,276.44, 45.09, 40.62, 42.85
2015 45  0.128,272.96, 35.40, 43.35, 39.37
2015 46  0.108,269.50, 32.79, 47.29, 40.04
2015 47  0.095,266.70, 35.19, 48.94, 42.06
2015 48  0.087,265.03, 37.24, 48.72, 42.98
2015 49  0.081,264.36, 37.75, 44.78, 41.27
2015 50  0.080,263.08, 43.04, 43.99, 43.51
2015 51  0.077,260.70, 46.65, 46.79, 46.72
2015 52  0.077,259.24, 50.68, 47.73, 49.20
2016 01  0.075,257.11, 54.45, 51.85, 53.15
2016 02  0.071,254.94, 50.41, 59.32, 54.86
2016 03  0.072,254.09, 50.17, 62.76, 56.47
2016 04  0.076,255.38, 52.78, 59.95, 56.37
2016 05  0.078,258.58, 51.62, 53.00, 52.31
2016 06  0.082,262.38, 49.93, 45.50, 47.71
2016 07  0.092,266.35, 51.02, 36.62, 43.82
2016 08  0.101,269.54, 52.09, 31.12, 41.60
2016 09  0.112,272.61, 53.97, 26.53, 40.25
2016 10  0.124,275.79, 54.56, 22.67, 38.62
2016 11  0.141,278.73, 56.70, 16.86, 36.78
2016 12  0.160,281.54, 58.77, 16.64, 37.70
2016 13  0.179,284.35, 60.52, 14.98, 37.75
2016 14  0.199,286.51, 60.84, 13.55, 37.19
2016 15  0.226,288.65, 62.15, 14.51, 38.33
2016 16  0.259,290.72, 63.28, 18.05, 40.67
2016 17  0.291,291.83, 62.83, 25.92, 44.37
2016 18  0.315,292.10, 58.25, 41.24, 49.74
2016 19  0.341,292.82, 54.45, 49.61, 52.03
2016 20  0.365,293.53, 50.59, 54.82, 52.71
2016 21  0.385,293.85, 48.28, 59.51, 53.89
2016 22  0.406,294.34, 49.87, 57.60, 53.73
2016 23  0.428,295.07, 56.12, 52.45, 54.28
2016 24  0.446,295.79, 63.94, 47.03, 55.49
2016 25  0.460,296.49, 71.16, 42.07, 56.61
2016 26  0.465,296.72, 73.08, 40.01, 56.54
2016 27  0.470,297.38, 76.27, 35.32, 55.80
2016 28  0.475,298.24, 80.91, 28.53, 54.72
2016 29  0.471,298.55, 81.09, 27.80, 54.45
2016 30  0.461,298.64, 79.13, 30.27, 54.70
2016 31  0.449,298.67, 75.75, 29.56, 52.66
2016 32  0.436,298.58, 72.27, 26.85, 49.56
2016 33  0.421,298.41, 68.77, 20.36, 44.57
2016 34  0.403,297.67, 64.88, 16.89, 40.88
2016 35  0.380,296.73, 61.24, 14.59, 37.92
2016 36  0.357,295.89, 59.10, 10.43, 34.76
2016 37  0.325,294.03, 55.02, 15.03, 35.03
2016 38  0.293,291.62, 48.45, 22.63, 35.54
2016 39  0.251,287.81, 35.87, 49.12, 42.50
2016 40  0.212,284.31, 24.61, 68.08, 46.35
2016 41  0.178,280.99, 16.56, 78.10, 47.33
2016 42  0.144,276.85, 10.11, 88.95, 49.53
2016 43  0.115,273.19,  7.44, 89.62, 48.53
2016 44  0.095,270.11,  6.96, 84.11, 45.53
2016 45  0.078,267.10,  5.41, 80.02, 42.71
2016 46  0.068,264.03,  5.77, 78.21, 41.99
2016 47  0.060,261.32,  7.94, 76.46, 42.20
2016 48  0.058,260.59, 13.83, 69.81, 41.82
2016 49  0.059,260.85, 19.97, 60.35, 40.16
2016 50  0.057,260.47, 24.03, 55.54, 39.78
2016 51  0.056,260.00, 28.36, 51.06, 39.71
2016 52  0.055,259.34, 30.75, 49.22, 39.99
2017 01  0.055,260.15, 33.46, 42.70, 38.08
2017 02  0.057,260.86, 35.33, 39.14, 37.24
2017 03  0.059,261.38, 37.17, 37.97, 37.57
2017 04  0.060,262.21, 38.37, 37.06, 37.72
2017 05  0.062,263.29, 37.71, 37.90, 37.81
2017 06  0.066,264.79, 37.56, 38.44, 38.00
2017 07  0.072,266.62, 37.98, 36.75, 37.36
2017 08  0.081,269.08, 39.40, 32.90, 36.15
2017 09  0.092,272.17, 42.56, 27.25, 34.91
2017 10  0.107,275.52, 44.96, 22.26, 33.61
2017 11  0.123,278.88, 47.60, 15.18, 31.39
2017 12  0.147,281.87, 52.48, 14.55, 33.52
2017 13  0.174,284.49, 58.21, 13.64, 35.92
2017 14  0.204,286.76, 64.04, 11.68, 37.86
2017 15  0.233,288.75, 66.56, 13.77, 40.17
2017 16  0.263,290.66, 65.97, 18.88, 42.42
2017 17  0.291,291.78, 63.10, 27.53, 45.32
2017 18  0.322,293.12, 61.50, 32.23, 46.87
2017 19  0.355,294.69, 61.92, 31.61, 46.77
2017 20  0.381,295.78, 59.27, 32.76, 46.02
2017 21  0.399,296.27, 56.08, 35.70, 45.89
2017 22  0.413,296.66, 53.45, 35.47, 44.46
2017 23  0.426,297.17, 54.39, 32.90, 43.64
2017 24  0.436,297.76, 56.95, 28.71, 42.83
2017 25  0.441,297.91, 58.26, 28.23, 43.24
2017 26  0.442,298.11, 57.97, 26.16, 42.07
2017 27  0.443,298.24, 59.29, 26.49, 42.89
2017 28  0.440,298.07, 61.03, 30.17, 45.60
2017 29  0.438,298.00, 63.85, 33.51, 48.68
2017 30  0.432,297.97, 64.42, 37.17, 50.80
2017 31  0.427,298.10, 64.80, 35.55, 50.18
2017 32  0.420,298.10, 63.96, 32.14, 48.05
2017 33  0.403,297.09, 58.77, 35.35, 47.06
2017 34  0.381,296.06, 52.92, 36.10, 44.51
2017 35  0.362,295.49, 51.98, 28.54, 40.26
2017 36  0.343,294.29, 52.36, 27.06, 39.71
2017 37  0.322,292.11, 53.65, 37.55, 45.60
2017 38  0.295,289.92, 50.08, 45.28, 47.68
2017 39  0.261,287.44, 41.48, 54.48, 47.98
2017 40  0.218,284.23, 27.51, 69.36, 48.44
2017 41  0.180,280.18, 17.05, 86.45, 51.75
2017 42  0.148,276.21, 11.43, 93.56, 52.50
2017 43  0.120,272.70,  9.30, 93.16, 51.23
2017 44  0.096,268.49,  7.46, 92.04, 49.75
2017 45  0.079,264.59,  5.73, 90.80, 48.27
2017 46  0.066,259.74,  5.31, 92.97, 49.14
2017 47  0.059,256.09,  8.47, 92.86, 50.66
2017 48  0.058,253.50, 15.85, 92.02, 53.93
2017 49  0.058,251.42, 22.25, 90.13, 56.19
2017 50  0.057,250.00, 27.15, 88.59, 57.87
2017 51  0.056,250.02, 32.17, 83.75, 57.96
2017 52  0.058,250.67, 37.89, 78.00, 57.95
